1,	2,	1,	53,	53,
4,	2,	1,	62,	62,
4,	2,	1,	49,	42,
4,	2,	1,	77,	77,
4,	2,	1,	47,	47,
4,	2,	1,	62,	62,
4,	2,	1,	71,	71,
8,	2,	1,	31,	31,
8,	2,	1,	39,	37,
8,	2,	1,	37,	37,
8,	2,	1,	38,	37,
2,	2,	1,	43,	41,
2,	2,	1,	45,	38,
2,	2,	1,	70,	67,
7,	2,	1,	49,	42,
5,	2,	1,	57,	48,
1,	2,	1,	37,	37,
1,	2,	1,	51,	49,
1,	2,	1,	91,	50,
1,	2,	1,	54,	54,
1,	2,	1,	48,	45,
1,	2,	1,	47,	40,
1,	2,	1,	58,	50,
4,	1,	1,	27,	27,
4,	1,	1,	38,	35,
4,	1,	1,	23,	23,
4,	1,	1,	35,	27,
4,	1,	1,	37,	35,
4,	1,	1,	36,	32,
4,	1,	1,	35,	32,
4,	1,	1,	37,	32,
3,	2,	1,	50,	39,
1,	2,	1,	60,	48,
1,	2,	2,	81,	77,
1,	2,	1,	55,	55,
1,	2,	2,	97,	97,
1,	2,	1,	60,	56,
1,	2,	1,	57,	47,
1,	2,	1,	40,	40,
1,	2,	1,	68,	44,
1,	2,	1,	50,	51,
1,	2,	1,	40,	36,
1,	2,	1,	55,	50,
1,	2,	1,	50,	45,
1,	2,	1,	54,	41,
1,	2,	1,	91,	82,
1,	2,	1,	97,	92,
1,	2,	2,	78,	73,
1,	2,	1,	51,	46,
1,	2,	2,	61,	53,
1,	2,	1,	35,	35,
1,	2,	1,	40,	40,
1,	1,	1,	39,	36,
1,	2,	1,	72,	65,
1,	1,	1,	35,	35,
1,	2,	1,	62,	54,
1,	2,	1,	48,	41,
1,	1,	1,	37,	37,
1,	2,	1,	50,	40,
1,	2,	1,	106,	106,
1,	2,	1,	59,	42,
1,	2,	1,	54,	42,
1,	2,	1,	30,	30,
1,	2,	1,	70,	66,
1,	2,	2,	67,	50,
1,	2,	1,	52,	41,
1,	2,	1,	45,	45,
